Main
Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Company,Stock
6/26/2015,43.78,44.14,43.37,44.04,1900911,0,1,38.69512291,39.01331031,38.33274282,38.92492492,1900911,GameStop,GME
6/25/2015,44.58,44.73,43.65,43.66,1617148,0,1,39.40220601,39.5347841,38.5802219,38.58906044,1617148,GameStop,GME
6/24/2015,44.19,45.5,44.1624,44.55,2422663,0,1,39.057503,40.21535158,39.03310863,39.3756904,2422663,GameStop,GME
6/23/2015,44.03,44.545,43.84,44.36,1758648,0,1,38.91608638,39.37127113,38.74815414,39.20775816,1758648,GameStop,GME
6/22/2015,43.25,44.12,43.01,43.89,2540680,0,1,38.22668035,38.99563323,38.01455542,38.79234684,2540680,GameStop,GME
6/19/2015,43.4,43.82,43,43.09,2339325,0,1,38.35925843,38.73047706,38.00571688,38.08526373,2339325,GameStop,GME
6/18/2015,43.2,43.39,42.86,43.19,2020892,0,1,38.18248766,38.3504199,37.88197734,38.17364912,2020892,GameStop,GME
6/17/2015,42.52,43.2285,42.18,43.03,2165589,0,1,37.58146702,38.20767749,37.2809567,38.0322325,2165589,GameStop,GME
6/16/2015,42.42,42.65,41.97,42.51,1382972,0,1,37.49308163,37.69636802,37.09534738,37.57262848,1382972,GameStop,GME
6/15/2015,42.87,43.27,42.32,42.52,1859235,0,1,37.89081588,38.24435743,37.40469624,37.58146702,1859235,GameStop,GME
6/12/2015,42.92,43.27,42.69,42.96,1335237,0,1,37.93500857,38.24435743,37.73172218,37.97036273,1335237,GameStop,GME
6/11/2015,43.21,43.73,42.75,43,1807900,0,1,38.1913262,38.65093022,37.78475341,38.00571688,1807900,GameStop,GME
6/10/2015,43.15,43.48,42.7,42.85,1784684,0,1,38.13829496,38.42996675,37.74056072,37.8731388,1784684,GameStop,GME
6/9/2015,43.12,43.45,42.89,42.9,1284222,0,1,38.11177935,38.40345113,37.90849296,37.91733149,1284222,GameStop,GME
6/8/2015,44.02,44.28,43.0201,43.05,1477019,0.36,1,38.90724784,39.13704985,38.02348235,38.04990958,1477019,GameStop,GME
6/5/2015,44.1,44.25,43.5903,44.14,1492858,0,1,38.65471118,38.78618979,38.20794686,38.68977214,1492858,GameStop,GME
6/4/2015,44.15,44.456,43.87,44.02,1867971,0,1,38.69853738,38.96675375,38.45311065,38.58458925,1867971,GameStop,GME
6/3/2015,43.99,44.31,43.6,43.72,1990314,0,1,38.55829353,38.83878123,38.21644915,38.32163204,1990314,GameStop,GME
6/2/2015,43.39,44.42,42.77,43.97,2307816,0,1,38.0323791,38.93519888,37.48893418,38.54076305,2307816,GameStop,GME
6/1/2015,43.74,44.1,42.41,43.47,3292829,0,1,38.33916252,38.65471118,37.17338551,38.10250102,3292829,GameStop,GME
5/29/2015,43.98,44.49,43.12,43.41,8682832,0,1,38.54952829,38.99655556,37.7957176,38.04990958,8682832,GameStop,GME
5/28/2015,39.57,41.3197,39.51,40.92,3858234,0,1,34.68405717,36.21771133,34.63146573,35.86736466,3858234,GameStop,GME
5/27/2015,40.55,40.62,39.4,39.47,1799721,0,1,35.54305076,35.60440744,34.53504808,34.59640477,1799721,GameStop,GME
5/26/2015,40.69,40.98,39.85,40.18,1237145,0,1,35.66576412,35.9199561,34.92948391,35.21873685,1237145,GameStop,GME
5/22/2015,40.76,40.975,40.38,40.8,1139103,0,1,35.72712081,35.91557348,35.39404167,35.76218177,1139103,GameStop,GME
5/21/2015,40.43,40.92,40.25,40.77,1287490,0,1,35.43786787,35.86736466,35.28009354,35.73588605,1287490,GameStop,GME
5/20/2015,40.2,40.33,39.68,40.14,1006598,0,1,35.23626733,35.35021546,34.78047482,35.18367589,1006598,GameStop,GME
5/19/2015,40.38,40.43,40.03,40.31,1001910,0,1,35.39404167,35.43786787,35.08725824,35.33268498,1001910,GameStop,GME
5/18/2015,40.1,40.31,39.7,40.24,1160824,0,1,35.14861493,35.33268498,34.7980053,35.2713283,1160824,GameStop,GME
5/15/2015,39.17,40.09,39.1,40.06,1386662,0,1,34.33344755,35.13984969,34.27209086,35.11355397,1386662,GameStop,GME
5/14/2015,39.38,39.4,38.75,39.17,747201,0,1,34.5175176,34.53504808,33.96530744,34.33344755,747201,GameStop,GME
5/13/2015,39.07,39.38,38.52,39.2,1569805,0,1,34.24579514,34.5175176,33.76370691,34.35974327,1569805,GameStop,GME
5/12/2015,39.5,39.82,39.02,39.05,1334042,0,1,34.62270049,34.90318819,34.20196894,34.22826466,1334042,GameStop,GME
5/11/2015,40.09,40.49,39.745,39.76,1018921,0,1,35.13984969,35.49045931,34.83744889,34.85059675,1018921,GameStop,GME
5/8/2015,39.84,40.5,39.72,40.19,1056451,0,1,34.92071867,35.49922455,34.81553578,35.22750209,1056451,GameStop,GME
5/7/2015,39.14,39.62,38.47,39.51,1705058,0,1,34.30715183,34.72788338,33.7198807,34.63146573,1705058,GameStop,GME
5/6/2015,39.9,39.9,38.75,39.13,1451877,0,1,34.97331012,34.97331012,33.96530744,34.29838659,1451877,GameStop,GME
5/5/2015,39.93,40.29,39.74,40.02,1096554,0,1,34.99960584,35.3151545,34.83306627,35.078493,1096554,GameStop,GME
5/4/2015,39.31,40.16,39.1,40.12,877967,0,1,34.45616092,35.20120637,34.27209086,35.16614541,877967,GameStop,GME
5/1/2015,38.63,39.19,38.46,39.17,769771,0,1,33.86012456,34.35097803,33.71111546,34.33344755,769771,GameStop,GME
4/30/2015,39.23,39.33,38.42,38.54,1135744,0,1,34.38603899,34.4736914,33.6760545,33.78123739,1135744,GameStop,GME
4/29/2015,40.07,40.54,39.16,39.33,1247395,0,1,35.12231921,35.53428552,34.32468231,34.4736914,1247395,GameStop,GME
4/28/2015,40.18,40.47,39.56,40.39,947765,0,1,35.21873685,35.47292883,34.67529193,35.40280691,947765,GameStop,GME
4/27/2015,40.73,41.01,40.25,40.28,1048833,0,1,35.70082509,35.94625183,35.28009354,35.30638926,1048833,GameStop,GME
4/24/2015,40.3,40.77,40.135,40.71,871801,0,1,35.32391974,35.73588605,35.17929327,35.68329461,871801,GameStop,GME
4/23/2015,40.25,40.54,40.05,40.32,866575,0,1,35.28009354,35.53428552,35.10478872,35.34145022,866575,GameStop,GME
4/22/2015,40,40.36,39.6,40.24,976108,0,1,35.06096252,35.37651118,34.7103529,35.2713283,976108,GameStop,GME
4/21/2015,40.44,40.49,39.73,40.08,1376956,0,1,35.44663311,35.49045931,34.82430102,35.13108445,1376956,GameStop,GME
4/20/2015,39.79,40.44,39.76,40.32,1309562,0,1,34.87689247,35.44663311,34.85059675,35.34145022,1309562,GameStop,GME
4/17/2015,40.71,40.75,39.46,39.66,1562787,0,1,35.68329461,35.71835557,34.58763953,34.76294434,1562787,GameStop,GME
4/16/2015,40.94,41.3,40.68,40.94,1457187,0,1,35.88489514,36.2004438,35.65699888,35.88489514,1457187,GameStop,GME
4/15/2015,40.58,40.96,39.96,40.89,2297893,0,1,35.56934648,35.90242562,35.02590156,35.84106894,2297893,GameStop,GME
4/14/2015,40.25,40.52,39.681,40.4,1497588,0,1,35.28009354,35.51675503,34.78135135,35.41157215,1497588,GameStop,GME
4/13/2015,40.4,40.8,39.46,40.42,1843921,0,1,35.41157215,35.76218177,34.58763953,35.42910263,1843921,GameStop,GME
4/10/2015,40.18,40.41,39.56,40.4,1268980,0,1,35.21873685,35.42033739,34.67529193,35.41157215,1268980,GameStop,GME
4/9/2015,38.76,40,38.35,39.99,1912082,0,1,33.97407268,35.06096252,33.61469782,35.05219728,1912082,GameStop,GME
4/8/2015,37.8,38.78,37.74,38.71,1649946,0,1,33.13260958,33.99160316,33.08001814,33.93024648,1649946,GameStop,GME
4/7/2015,38.37,38.5,37.915,37.98,1332103,0,1,33.6322283,33.74617643,33.23340985,33.29038391,1332103,GameStop,GME
4/6/2015,38,38.39,37.68,38.37,1483853,0,1,33.3079144,33.64975878,33.0274267,33.6322283,1483853,GameStop,GME
4/2/2015,38.06,38.81,37.88,38.2,1172602,0,1,33.36050584,34.01789889,33.20273151,33.48321921,1172602,GameStop,GME
4/1/2015,37.86,38.5,37.33,37.78,2464874,0,1,33.18520103,33.74617643,32.72064327,33.1150791,2464874,GameStop,GME
3/31/2015,37.38,38.55,37.22,37.96,2114679,0,1,32.76446948,33.79000263,32.62422563,33.27285343,2114679,GameStop,GME
3/30/2015,38.4,38.5,37.51,37.69,2990015,0,1,33.65852402,33.74617643,32.8784176,33.03619194,2990015,GameStop,GME
3/27/2015,37.67,38.79,37.14,38.36,5495752,0,1,33.01866145,34.00036841,32.5541037,33.62346306,5495752,GameStop,GME
3/26/2015,39.49,39.8032,38.58,38.79,4839222,0,1,34.61393525,34.88846259,33.81629835,34.00036841,4839222,GameStop,GME
3/25/2015,40.91,41.21,39.8,39.81,2072176,0,1,35.85859942,36.12155664,34.88565771,34.89442295,2072176,GameStop,GME
3/24/2015,41.28,41.53,40.9,40.91,2578002,0,1,36.18291332,36.40204434,35.84983418,35.85859942,2578002,GameStop,GME
3/23/2015,41.07,41.73,40.75,41.34,1753369,0,1,35.99884327,36.57734915,35.71835557,36.23550477,1753369,GameStop,GME
3/20/2015,40.85,41.19,40.53,40.92,2407342,0,1,35.80600797,36.10402616,35.52552027,35.86736466,2407342,GameStop,GME
3/19/2015,41.08,41.17,40.61,40.79,897086,0,1,36.00760851,36.08649568,35.5956422,35.75341653,897086,GameStop,GME
3/18/2015,40.76,41.35,40.16,41.12,1116444,0,1,35.72712081,36.24427001,35.20120637,36.04266947,1116444,GameStop,GME
3/17/2015,41.16,41.3,40.51,40.91,876986,0,1,36.07773043,36.2004438,35.50798979,35.85859942,876986,GameStop,GME
3/16/2015,40.73,41.28,40.65,41.09,1055001,0,1,35.70082509,36.18291332,35.63070316,36.01637375,1055001,GameStop,GME
3/13/2015,40.24,40.8899,39.96,40.7,1791649,0.36,1,35.2713283,35.84098129,35.02590156,35.67452937,1791649,GameStop,GME
3/12/2015,39.95,40.2128,39.06,39.68,1132943,0,1,34.71011807,34.93844896,33.93685136,34.47553154,1132943,GameStop,GME
3/11/2015,41.3,42.67,39.12,39.48,1908668,0,1,35.88305073,37.07336016,33.9889817,34.30176374,1908668,GameStop,GME
3/10/2015,40.53,41.16,40.11,40.65,1493123,0,1,35.2140447,35.76141327,34.84913231,35.31830538,1493123,GameStop,GME
3/9/2015,40.12,41.47,39.81,40.83,1538087,0,1,34.8578207,36.03075336,34.58848061,35.4746964,1538087,GameStop,GME
3/6/2015,39.82,40.5778,39.82,40.16,1185517,0,1,34.597169,35.2555752,34.597169,34.89257426,1185517,GameStop,GME
3/5/2015,39.98,40.559,39.53,40,1214255,0,1,34.73618324,35.23924103,34.34520569,34.75356002,1214255,GameStop,GME
3/4/2015,39.18,40.45,38.72,40.03,2094772,0,1,34.04111204,35.14453758,33.6414461,34.77962519,2094772,GameStop,GME
3/3/2015,38.96,39.25,38.542,38.68,1177363,0,1,33.84996746,34.10193077,33.48679276,33.60669254,1177363,GameStop,GME
3/2/2015,38.39,38.9,37.8,38.67,2397519,0,1,33.35472923,33.79783712,32.84211422,33.59800415,2397519,GameStop,GME
2/27/2015,37.11,37.7199,36.685,36.97,1462686,0,1,32.24261531,32.77252022,31.87335874,32.12097785,1462686,GameStop,GME
2/26/2015,37.25,37.48,36.83,37.03,1139767,0,1,32.36425277,32.56408574,31.99934039,32.17310819,1139767,GameStop,GME
2/25/2015,37.35,37.82,36.92,37.28,1018453,0,1,32.45113667,32.859491,32.0775359,32.39031794,1018453,GameStop,GME
2/24/2015,37.66,37.79,36.91,37.14,751769,0,1,32.72047676,32.83342583,32.06884751,32.26868048,751769,GameStop,GME
2/23/2015,37.94,37.9861,37.01,37.35,1150421,0,1,32.96375168,33.00380516,32.15573141,32.45113667,1150421,GameStop,GME
2/20/2015,37.66,38.04,37.41,37.49,1296885,0,1,32.72047676,33.05063558,32.50326701,32.57277413,1296885,GameStop,GME
2/19/2015,37.69,37.69,37.05,37.53,773983,0,1,32.74654193,32.74654193,32.19048497,32.60752769,773983,GameStop,GME
2/18/2015,36.99,37.55,36.6,37.5,1050011,0,1,32.13835463,32.62490447,31.79950742,32.58146252,1050011,GameStop,GME
2/17/2015,37.35,38.21,36.8,37.36,1355144,0,1,32.45113667,33.19833821,31.97327522,32.45982506,1355144,GameStop,GME
2/13/2015,37.04,37.9,36.87,37.35,1664749,0,1,32.18179658,32.92899812,32.03409395,32.45113667,1664749,GameStop,GME
2/12/2015,37.6,37.77,37,37.25,1231473,0,1,32.66834642,32.81604905,32.14704302,32.36425277,1231473,GameStop,GME
2/11/2015,38.08,38.19,37.26,37.52,1479816,0,1,33.08538914,33.18096143,32.37294116,32.5988393,1479816,GameStop,GME
2/10/2015,37.19,38.13,37.01,38.04,2434472,0,1,32.31212243,33.12883109,32.15573141,33.05063558,2434472,GameStop,GME
2/9/2015,36.54,37.58,36.52,37.18,1556494,0,1,31.74737708,32.65096964,31.7300003,32.30343404,1556494,GameStop,GME
2/6/2015,36.96,37.39,36.44,36.76,1482314,0,1,32.11228946,32.48589023,31.66049318,31.93852166,1482314,GameStop,GME
2/5/2015,36.74,37.28,36.26,36.7,1363081,0,1,31.92114488,32.39031794,31.50410216,31.88639132,1363081,GameStop,GME
2/4/2015,37.17,37.42,35.66,36.63,2038106,0,1,32.29474565,32.5119554,30.98279876,31.82557259,2038106,GameStop,GME
2/3/2015,36.79,37.925,36.39,37.5,1461634,0,1,31.96458683,32.9507191,31.61705123,32.58146252,1461634,GameStop,GME
2/2/2015,35.11,36.93,34.52,36.83,2426311,0,1,30.50493731,32.08622429,29.9923223,31.99934039,2426311,GameStop,GME
1/30/2015,35.84,36.1,35.06,35.25,3034680,0,1,31.13918978,31.36508792,30.46149536,30.62657477,3034680,GameStop,GME
1/29/2015,37.82,37.82,35.47,36.27,3390584,0,1,32.859491,32.859491,30.81771935,31.51279055,3390584,GameStop,GME
1/28/2015,38.5,39.3,37.44,37.61,2752534,0,1,33.45030152,34.14537272,32.52933218,32.67703481,2752534,GameStop,GME
1/27/2015,38.14,39,37.59,38.28,2007027,0,1,33.13751948,33.88472102,32.65965803,33.25915694,2007027,GameStop,GME
1/26/2015,37.39,38.46,37.27,38.16,2426562,0,1,32.48589023,33.41554796,32.38162955,33.15489626,2426562,GameStop,GME
1/23/2015,36.95,37.5,36.43,37.4,1800469,0,1,32.10360107,32.58146252,31.65180479,32.49457862,1800469,GameStop,GME
1/22/2015,37.24,37.24,36.15,37.12,2155272,0,1,32.35556438,32.35556438,31.40852987,32.2513037,2155272,GameStop,GME
1/21/2015,35.67,37.1,35.47,36.84,2965645,0,1,30.99148715,32.23392692,30.81771935,32.00802878,2965645,GameStop,GME
1/20/2015,36.33,36.75,35.21,36.07,4538523,0,1,31.56492089,31.92983327,30.59182121,31.33902275,4538523,GameStop,GME
1/16/2015,35.69,36.41,34.92,36.35,4256827,0,1,31.00886393,31.63442801,30.3398579,31.58229767,4256827,GameStop,GME
1/15/2015,36.03,36.75,34.22,34.46,5139151,0,1,31.30426919,31.92983327,29.7316706,29.94019196,5139151,GameStop,GME
1/14/2015,37.2,37.35,35.84,36.21,7436370,0,1,32.32081082,32.45113667,31.13918978,31.46066021,7436370,GameStop,GME
1/13/2015,34.2,35.1,32.7,32.77,2927161,0,1,29.71429382,30.49624892,28.41103532,28.47185405,2927161,GameStop,GME
1/12/2015,32.55,33.84,31.69,33.77,3620470,0,1,28.28070947,29.40151178,27.53350793,29.34069305,3620470,GameStop,GME
1/9/2015,33.59,33.71,32.09,32.27,4042671,0,1,29.18430203,29.28856271,27.88104353,28.03743455,4042671,GameStop,GME
1/8/2015,33.6,34.17,33.32,33.69,4547436,0,1,29.19299042,29.68822865,28.9497155,29.27118593,4547436,GameStop,GME
1/7/2015,34.29,34.68,32.98,33.3,2558324,0,1,29.79248933,30.13133654,28.65431024,28.93233872,2558324,GameStop,GME
1/6/2015,35.17,36.03,33.52,33.69,4885107,0,1,30.55706765,31.30426919,29.1234833,29.27118593,4885107,GameStop,GME
1/5/2015,33.52,34.88,33.33,34.72,4940754,0,1,29.1234833,30.30510434,28.95840389,30.1660901,4940754,GameStop,GME
1/2/2015,34.06,34.16,33.25,33.8,1612946,0,1,29.59265636,29.67954026,28.88889677,29.36675822,1612946,GameStop,GME
12/29/2017,1055.49,1058.05,1052.7,1053.4,1156357,0,1,1055.49,1058.05,1052.7,1053.4,1156357,Google,GOOGL
12/28/2017,1062.25,1064.84,1053.38,1055.95,982285,0,1,1062.25,1064.84,1053.38,1055.95,982285,Google,GOOGL
12/27/2017,1066.6,1068.27,1058.38,1060.2,1027634,0,1,1066.6,1068.27,1058.38,1060.2,1027634,Google,GOOGL
12/26/2017,1068.64,1068.86,1058.64,1065.85,914574,0,1,1068.64,1068.86,1058.64,1065.85,914574,Google,GOOGL
12/22/2017,1070,1071.72,1067.64,1068.86,860800,0,1,1070,1071.72,1067.64,1068.86,860800,Google,GOOGL
12/21/2017,1075.39,1077.52,1069,1070.85,1211012,0,1,1075.39,1077.52,1069,1070.85,1211012,Google,GOOGL
12/20/2017,1080.92,1081.23,1068.6,1073.56,1429035,0,1,1080.92,1081.23,1068.6,1073.56,1429035,Google,GOOGL
12/19/2017,1083.02,1084.97,1072.27,1079.78,1287930,0,1,1083.02,1084.97,1072.27,1079.78,1287930,Google,GOOGL
12/18/2017,1076.45,1086.49,1070.37,1085.09,1482768,0,1,1076.45,1086.49,1070.37,1085.09,1482768,Google,GOOGL
12/15/2017,1063.78,1075.25,1060.09,1072,3080738,0,1,1063.78,1075.25,1060.09,1072,3080738,Google,GOOGL
12/14/2017,1055.49,1067.08,1053.6,1057.47,1531504,0,1,1055.49,1067.08,1053.6,1057.47,1531504,Google,GOOGL
12/13/2017,1052.08,1055.48,1046.58,1051.39,1369580,0,1,1052.08,1055.48,1046.58,1051.39,1369580,Google,GOOGL
12/12/2017,1050,1062.5,1044.87,1048.77,1684977,0,1,1050,1062.5,1044.87,1048.77,1684977,Google,GOOGL
12/11/2017,1051.11,1056,1044.12,1051.97,1096997,0,1,1051.11,1056,1044.12,1051.97,1096997,Google,GOOGL
12/8/2017,1051.81,1056.42,1045.86,1049.38,1479665,0,1,1051.81,1056.42,1045.86,1049.38,1479665,Google,GOOGL
12/7/2017,1036.07,1048.92,1035.36,1044.57,1437448,0,1,1036.07,1048.92,1035.36,1044.57,1437448,Google,GOOGL
12/6/2017,1016.52,1039.58,1015.31,1032.72,1369276,0,1,1016.52,1039.58,1015.31,1032.72,1369276,Google,GOOGL
12/5/2017,1010.99,1036.68,1002.32,1019.6,1927802,0,1,1010.99,1036.68,1002.32,1019.6,1927802,Google,GOOGL
12/4/2017,1027.8,1031.34,1009.22,1011.87,1896325,0,1,1027.8,1031.34,1009.22,1011.87,1896325,Google,GOOGL
12/1/2017,1030.41,1037.24,1016.9,1025.07,1850541,0,1,1030.41,1037.24,1016.9,1025.07,1850541,Google,GOOGL
11/30/2017,1039.94,1044.14,1030.07,1036.17,2190379,0,1,1039.94,1044.14,1030.07,1036.17,2190379,Google,GOOGL
11/29/2017,1056.18,1058.77,1029.65,1037.38,2737664,0,1,1056.18,1058.77,1029.65,1037.38,2737664,Google,GOOGL
11/28/2017,1073.99,1080,1054.54,1063.29,1694098,0,1,1073.99,1080,1054.54,1063.29,1694098,Google,GOOGL
11/27/2017,1058.57,1073.04,1054.77,1072.01,1708195,0,1,1058.57,1073.04,1054.77,1072.01,1708195,Google,GOOGL
11/24/2017,1054.39,1060.07,1051.92,1056.52,825342,0,1,1054.39,1060.07,1051.92,1056.52,825342,Google,GOOGL
11/22/2017,1051.16,1055.43,1047.25,1051.92,721498,0,1,1051.16,1055.43,1047.25,1051.92,721498,Google,GOOGL
11/21/2017,1040.04,1050.39,1039.14,1050.3,1075568,0,1,1040.04,1050.39,1039.14,1050.3,1075568,Google,GOOGL
11/20/2017,1036,1038.7,1032.68,1034.66,850423,0,1,1036,1038.7,1032.68,1034.66,850423,Google,GOOGL
11/17/2017,1049.8,1051,1033.73,1035.89,1286044,0,1,1049.8,1051,1033.73,1035.89,1286044,Google,GOOGL
11/16/2017,1038.75,1051.76,1038,1048.47,1125995,0,1,1038.75,1051.76,1038,1048.47,1125995,Google,GOOGL
11/15/2017,1035,1039.63,1030.76,1036.41,900695,0,1,1035,1039.63,1030.76,1036.41,900695,Google,GOOGL
11/14/2017,1037.72,1042.3,1029.33,1041.64,982782,0,1,1037.72,1042.3,1029.33,1041.64,982782,Google,GOOGL
11/13/2017,1040.8,1048.74,1039.26,1041.2,914852,0,1,1040.8,1048.74,1039.26,1041.2,914852,Google,GOOGL
11/10/2017,1043.87,1046.63,1041.22,1044.15,955500,0,1,1043.87,1046.63,1041.22,1044.15,955500,Google,GOOGL
11/9/2017,1048,1050.88,1035.85,1047.72,1776722,0,1,1048,1050.88,1035.85,1047.72,1776722,Google,GOOGL
11/7/2017,1049.65,1053.41,1043,1052.39,1254965,0,1,1049.65,1053.41,1043,1052.39,1254965,Google,GOOGL
11/6/2017,1049.1,1052.59,1042,1042.68,897897,0,1,1049.1,1052.59,1042,1042.68,897897,Google,GOOGL
11/3/2017,1042.75,1050.66,1037.65,1049.99,1370874,0,1,1042.75,1050.66,1037.65,1049.99,1370874,Google,GOOGL
11/2/2017,1039.99,1045.52,1028.66,1042.97,1233333,0,1,1039.99,1045.52,1028.66,1042.97,1233333,Google,GOOGL
11/1/2017,1036.32,1047.86,1034,1042.6,2105729,0,1,1036.32,1047.86,1034,1042.6,2105729,Google,GOOGL
10/31/2017,1033,1041,1026.3,1033.04,1490660,0,1,1033,1041,1026.3,1033.04,1490660,Google,GOOGL
10/30/2017,1029.16,1039.83,1022.33,1033.13,2245352,0,1,1029.16,1039.83,1022.33,1033.13,2245352,Google,GOOGL
10/27/2017,1030.99,1063.62,1026.85,1033.67,5139945,0,1,1030.99,1063.62,1026.85,1033.67,5139945,Google,GOOGL
10/26/2017,998.47,1006.51,990.47,991.42,1827682,0,1,998.47,1006.51,990.47,991.42,1827682,Google,GOOGL
10/25/2017,986.27,994.43,977.722,991.46,1368042,0,1,986.27,994.43,977.722,991.46,1368042,Google,GOOGL
10/24/2017,986.5,989.26,977.08,988.49,1416283,0,1,986.5,989.26,977.08,988.49,1416283,Google,GOOGL
10/23/2017,1005.18,1005.79,983.1,985.54,1623580,0,1,1005.18,1005.79,983.1,985.54,1623580,Google,GOOGL
10/20/2017,1007.05,1008.65,1002.27,1005.07,1568454,0,1,1007.05,1008.65,1002.27,1005.07,1568454,Google,GOOGL
10/19/2017,1004.75,1007.32,997.3,1001.84,1677021,0,1,1004.75,1007.32,997.3,1001.84,1677021,Google,GOOGL
10/18/2017,1011.05,1016.31,1005.32,1012.74,1270218,0,1,1011.05,1016.31,1005.32,1012.74,1270218,Google,GOOGL
10/17/2017,1007.44,1014.56,1006.05,1011,991412,0,1,1007.44,1014.56,1006.05,1011,991412,Google,GOOGL
10/16/2017,1009.63,1012,1001.52,1009.35,1066744,0,1,1009.63,1012,1001.52,1009.35,1066744,Google,GOOGL
10/13/2017,1009.11,1014.76,1007.06,1007.87,1308881,0,1,1009.11,1014.76,1007.06,1007.87,1308881,Google,GOOGL
10/12/2017,1003.84,1011.54,1001.1,1005.65,1521137,0,1,1003.84,1011.54,1001.1,1005.65,1521137,Google,GOOGL
10/11/2017,989.04,1007.56,987.94,1005.65,1748443,0,1,989.04,1007.56,987.94,1005.65,1748443,Google,GOOGL
10/10/2017,995.3,997.47,981.11,987.8,1158864,0,1,995.3,997.47,981.11,987.8,1158864,Google,GOOGL
10/9/2017,995,1000.46,991.5,992.31,1151035,0,1,995,1000.46,991.5,992.31,1151035,Google,GOOGL
10/6/2017,980,994.26,978.51,993.64,1490744,0,1,980,994.26,978.51,993.64,1490744,Google,GOOGL
10/5/2017,972.79,986.5085,970.27,985.19,1627255,0,1,972.79,986.5085,970.27,985.19,1627255,Google,GOOGL
10/4/2017,971.76,974.4,965.61,966.78,896531,0,1,971.76,974.4,965.61,966.78,896531,Google,GOOGL
10/3/2017,967.56,972.44,962.705,972.08,1080312,0,1,967.56,972.44,962.705,972.08,1080312,Google,GOOGL
10/2/2017,975.65,977.74,961.95,967.47,1466444,0,1,975.65,977.74,961.95,967.47,1466444,Google,GOOGL
9/29/2017,966,975.81,966,973.72,1906445,0,1,966,975.81,966,973.72,1906445,Google,GOOGL
9/28/2017,956.25,966.18,955.55,964.81,1347750,0,1,956.25,966.18,955.55,964.81,1347750,Google,GOOGL
9/27/2017,942.74,965.43,941.95,959.9,2313498,0,1,942.74,965.43,941.95,959.9,2313498,Google,GOOGL
9/26/2017,936.69,944.08,935.12,937.43,1618182,0,1,936.69,944.08,935.12,937.43,1618182,Google,GOOGL
9/25/2017,939.45,939.75,924.5101,934.28,1847436,0,1,939.45,939.75,924.5101,934.28,1847436,Google,GOOGL
9/22/2017,942.77,950,940.835,943.26,1067617,0,1,942.77,950,940.835,943.26,1067617,Google,GOOGL
9/21/2017,948.13,952.8,939.38,947.55,1302726,0,1,948.13,952.8,939.38,947.55,1302726,Google,GOOGL
9/20/2017,937.73,950,937.5,947.54,1896919,0,1,937.73,950,937.5,947.54,1896919,Google,GOOGL
9/19/2017,933.41,937.94,926.66,936.86,1217430,0,1,933.41,937.94,926.66,936.86,1217430,Google,GOOGL
9/18/2017,935.01,936.86,925.4,929.75,1445532,0,1,935.01,936.86,925.4,929.75,1445532,Google,GOOGL
9/15/2017,940.09,941.75,931.25,935.29,1940047,0,1,940.09,941.75,931.25,935.29,1940047,Google,GOOGL
9/14/2017,946,948.03,938.356,940.13,1415168,0,1,946,948.03,938.356,940.13,1415168,Google,GOOGL
9/13/2017,945.5,952.85,944.74,950.44,1092849,0,1,945.5,952.85,944.74,950.44,1092849,Google,GOOGL
9/12/2017,946.92,948.085,937.5,946.65,1245767,0,1,946.92,948.085,937.5,946.65,1245767,Google,GOOGL
9/11/2017,947.2,952.68,941,943.29,1317796,0,1,947.2,952.68,941,943.29,1317796,Google,GOOGL
9/8/2017,949.7,950.7,940.01,941.41,996449,0,1,949.7,950.7,940.01,941.41,996449,Google,GOOGL
9/7/2017,944.25,950.4965,937.53,949.89,1103286,0,1,944.25,950.4965,937.53,949.89,1103286,Google,GOOGL
9/6/2017,943.87,944.5,932.68,942.02,1375952,0,1,943.87,944.5,932.68,942.02,1375952,Google,GOOGL
9/5/2017,946.86,951.3854,935.6,941.48,1455058,0,1,946.86,951.3854,935.6,941.48,1455058,Google,GOOGL
9/1/2017,957.47,958.33,950.28,951.99,1034769,0,1,957.47,958.33,950.28,951.99,1034769,Google,GOOGL
8/31/2017,946.3,957.195,946.25,955.24,1672387,0,1,946.3,957.195,946.25,955.24,1672387,Google,GOOGL
8/30/2017,935.67,945.86,934.05,943.63,1112814,0,1,935.67,945.86,934.05,943.63,1112814,Google,GOOGL
8/29/2017,919.95,938.19,919.31,935.75,1144834,0,1,919.95,938.19,919.31,935.75,1144834,Google,GOOGL
8/28/2017,931.88,934.85,926.11,928.13,1025199,0,1,931.88,934.85,926.11,928.13,1025199,Google,GOOGL
8/25/2017,939.21,940.73,930.1,930.5,1169101,0,1,939.21,940.73,930.1,930.5,1169101,Google,GOOGL
8/24/2017,943.71,946.31,930.74,936.89,1249098,0,1,943.71,946.31,930.74,936.89,1249098,Google,GOOGL
8/23/2017,937,945.425,935.24,942.58,1126487,0,1,937,945.425,935.24,942.58,1126487,Google,GOOGL
8/22/2017,926.96,941.9617,926.17,940.4,1711377,0,1,926.96,941.9617,926.17,940.4,1711377,Google,GOOGL
8/21/2017,925.77,928.25,918.6,920.87,1292624,0,1,925.77,928.25,918.6,920.87,1292624,Google,GOOGL
